filename,subject_id,dice,iou,precision,recall,tp,fp,fn,gt_area_px,pred_area_px,hd95,assd,categories
train_Subject_8_227.png,8,0.0,0.0,1.0,0.0,0,0,93,93,0,,,missed_positive;low_dice;low_iou
train_Subject_8_228.png,8,0.0,0.0,1.0,0.0,0,0,90,90,0,,,missed_positive;low_dice;low_iou
train_Subject_8_229.png,8,0.0,0.0,1.0,0.0,0,0,64,64,0,,,missed_positive;low_dice;low_iou
train_Subject_8_230.png,8,0.0,0.0,1.0,0.0,0,0,69,69,0,,,missed_positive;low_dice;low_iou
train_Subject_8_231.png,8,0.0,0.0,1.0,0.0,0,0,61,61,0,,,missed_positive;low_dice;low_iou
train_Subject_8_232.png,8,0.0,0.0,1.0,0.0,0,0,62,62,0,,,missed_positive;low_dice;low_iou
train_Subject_8_233.png,8,0.0,0.0,1.0,0.0,0,0,62,62,0,,,missed_positive;low_dice;low_iou
train_Subject_8_234.png,8,0.0,0.0,1.0,0.0,0,0,61,61,0,,,missed_positive;low_dice;low_iou
train_Subject_8_235.png,8,0.0,0.0,1.0,0.0,0,0,53,53,0,,,missed_positive;low_dice;low_iou
train_Subject_8_236.png,8,0.0,0.0,1.0,0.0,0,0,73,73,0,,,missed_positive;low_dice;low_iou
train_Subject_8_237.png,8,0.0,0.0,1.0,0.0,0,0,90,90,0,,,missed_positive;low_dice;low_iou
train_Subject_8_238.png,8,0.0,0.0,1.0,0.0,0,0,103,103,0,,,missed_positive;low_dice;low_iou
train_Subject_8_239.png,8,0.0,0.0,1.0,0.0,0,0,89,89,0,,,missed_positive;low_dice;low_iou
train_Subject_8_240.png,8,0.0,0.0,1.0,0.0,0,0,81,81,0,,,missed_positive;low_dice;low_iou
train_Subject_8_241.png,8,0.0,0.0,1.0,0.0,0,0,80,80,0,,,missed_positive;low_dice;low_iou
train_Subject_8_242.png,8,0.0,0.0,1.0,0.0,0,0,111,111,0,,,missed_positive;low_dice;low_iou
train_Subject_8_243.png,8,0.0,0.0,1.0,0.0,0,0,92,92,0,,,missed_positive;low_dice;low_iou
train_Subject_8_244.png,8,0.0,0.0,1.0,0.0,0,0,106,106,0,,,missed_positive;low_dice;low_iou
train_Subject_8_245.png,8,0.0,0.0,1.0,0.0,0,0,93,93,0,,,missed_positive;low_dice;low_iou
train_Subject_8_246.png,8,0.0,0.0,1.0,0.0,0,0,56,56,0,,,missed_positive;low_dice;low_iou
train_Subject_8_247.png,8,0.0,0.0,1.0,0.0,0,0,29,29,0,,,missed_positive;low_dice;low_iou
train_Subject_8_248.png,8,0.0,0.0,1.0,0.0,0,0,26,26,0,,,missed_positive;low_dice;low_iou
train_Subject_8_249.png,8,0.0,0.0,1.0,0.0,0,0,26,26,0,,,missed_positive;low_dice;low_iou
train_Subject_8_250.png,8,0.0,0.0,1.0,0.0,0,0,24,24,0,,,missed_positive;low_dice;low_iou
train_Subject_8_251.png,8,0.0,0.0,1.0,0.0,0,0,21,21,0,,,missed_positive;low_dice;low_iou
train_Subject_8_252.png,8,0.0,0.0,1.0,0.0,0,0,29,29,0,,,missed_positive;low_dice;low_iou
train_Subject_8_253.png,8,0.0,0.0,1.0,0.0,0,0,24,24,0,,,missed_positive;low_dice;low_iou
train_Subject_8_254.png,8,0.0,0.0,1.0,0.0,0,0,17,17,0,,,missed_positive;low_dice;low_iou
train_Subject_8_255.png,8,0.0,0.0,1.0,0.0,0,0,7,7,0,,,missed_positive;low_dice;low_iou
val_Subject_57_0.png,57,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
val_Subject_57_1.png,57,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
val_Subject_57_10.png,57,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
val_Subject_57_100.png,57,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
val_Subject_57_101.png,57,0.0,0.0,0.0,1.0,0,1,0,0,1,,,false_alarm_on_empty
val_Subject_57_201.png,57,0.0,0.0,1.0,0.0,0,0,7,7,0,,,missed_positive;low_dice;low_iou
val_Subject_57_202.png,57,0.0,0.0,1.0,0.0,0,0,5,5,0,,,missed_positive;low_dice;low_iou
val_Subject_57_203.png,57,0.0,0.0,1.0,0.0,0,0,11,11,0,,,missed_positive;low_dice;low_iou
val_Subject_57_204.png,57,0.0,0.0,1.0,0.0,0,0,14,14,0,,,missed_positive;low_dice;low_iou
val_Subject_57_205.png,57,0.0,0.0,1.0,0.0,0,0,17,17,0,,,missed_positive;low_dice;low_iou
val_Subject_57_206.png,57,0.0,0.0,1.0,0.0,0,0,17,17,0,,,missed_positive;low_dice;low_iou
val_Subject_57_207.png,57,0.0,0.0,1.0,0.0,0,0,16,16,0,,,missed_positive;low_dice;low_iou
val_Subject_57_208.png,57,0.0,0.0,1.0,0.0,0,0,20,20,0,,,missed_positive;low_dice;low_iou
val_Subject_57_209.png,57,0.0,0.0,1.0,0.0,0,0,20,20,0,,,missed_positive;low_dice;low_iou
val_Subject_57_210.png,57,0.0,0.0,1.0,0.0,0,0,15,15,0,,,missed_positive;low_dice;low_iou
val_Subject_57_211.png,57,0.0,0.0,1.0,0.0,0,0,14,14,0,,,missed_positive;low_dice;low_iou
val_Subject_57_212.png,57,0.0,0.0,1.0,0.0,0,0,10,10,0,,,missed_positive;low_dice;low_iou
val_Subject_57_213.png,57,0.0,0.0,1.0,0.0,0,0,8,8,0,,,missed_positive;low_dice;low_iou
val_Subject_57_214.png,57,0.0,0.0,1.0,0.0,0,0,10,10,0,,,missed_positive;low_dice;low_iou
